,FILE NAME,FORMAT,SIZE,URL
0,Viral Pneumonia-1,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
1,Viral Pneumonia-2,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
2,Viral Pneumonia-3,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
3,Viral Pneumonia-4,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
4,Viral Pneumonia-5,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
5,Viral Pneumonia-6,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
6,Viral Pneumonia-7,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
7,Viral Pneumonia-8,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
8,Viral Pneumonia-9,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
9,Viral Pneumonia-10,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
10,Viral Pneumonia-11,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
11,Viral Pneumonia-12,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
12,Viral Pneumonia-13,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
13,Viral Pneumonia-14,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
14,Viral Pneumonia-15,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
15,Viral Pneumonia-16,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
16,Viral Pneumonia-17,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
17,Viral Pneumonia-18,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
18,Viral Pneumonia-19,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
19,Viral Pneumonia-20,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
20,Viral Pneumonia-21,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
21,Viral Pneumonia-22,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
22,Viral Pneumonia-23,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
23,Viral Pneumonia-24,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
24,Viral Pneumonia-25,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
25,Viral Pneumonia-26,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
26,Viral Pneumonia-27,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
27,Viral Pneumonia-28,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
28,Viral Pneumonia-29,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
29,Viral Pneumonia-30,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
30,Viral Pneumonia-31,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
31,Viral Pneumonia-32,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
32,Viral Pneumonia-33,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
33,Viral Pneumonia-34,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
34,Viral Pneumonia-35,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
35,Viral Pneumonia-36,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
36,Viral Pneumonia-37,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
37,Viral Pneumonia-38,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
38,Viral Pneumonia-39,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
39,Viral Pneumonia-40,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
40,Viral Pneumonia-41,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
41,Viral Pneumonia-42,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
42,Viral Pneumonia-43,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
43,Viral Pneumonia-44,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
44,Viral Pneumonia-45,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
45,Viral Pneumonia-46,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
46,Viral Pneumonia-47,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
47,Viral Pneumonia-48,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
48,Viral Pneumonia-49,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
49,Viral Pneumonia-50,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
50,Viral Pneumonia-51,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
51,Viral Pneumonia-52,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
52,Viral Pneumonia-53,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
53,Viral Pneumonia-54,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
54,Viral Pneumonia-55,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
55,Viral Pneumonia-56,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
56,Viral Pneumonia-57,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
57,Viral Pneumonia-58,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
58,Viral Pneumonia-59,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
59,Viral Pneumonia-60,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
60,Viral Pneumonia-61,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
61,Viral Pneumonia-62,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
62,Viral Pneumonia-63,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
63,Viral Pneumonia-64,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
64,Viral Pneumonia-65,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
65,Viral Pneumonia-66,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
66,Viral Pneumonia-67,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
67,Viral Pneumonia-68,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
68,Viral Pneumonia-69,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
69,Viral Pneumonia-70,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
70,Viral Pneumonia-71,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
71,Viral Pneumonia-72,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
72,Viral Pneumonia-73,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
73,Viral Pneumonia-74,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
74,Viral Pneumonia-75,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
75,Viral Pneumonia-76,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
76,Viral Pneumonia-77,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
77,Viral Pneumonia-78,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
78,Viral Pneumonia-79,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
79,Viral Pneumonia-80,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
80,Viral Pneumonia-81,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
81,Viral Pneumonia-82,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
82,Viral Pneumonia-83,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
83,Viral Pneumonia-84,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
84,Viral Pneumonia-85,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
85,Viral Pneumonia-86,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
86,Viral Pneumonia-87,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
87,Viral Pneumonia-88,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
88,Viral Pneumonia-89,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
89,Viral Pneumonia-90,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
90,Viral Pneumonia-91,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
91,Viral Pneumonia-92,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
92,Viral Pneumonia-93,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
93,Viral Pneumonia-94,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
94,Viral Pneumonia-95,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
95,Viral Pneumonia-96,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
96,Viral Pneumonia-97,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
97,Viral Pneumonia-98,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
98,Viral Pneumonia-99,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
99,Viral Pneumonia-100,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
100,Viral Pneumonia-101,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
101,Viral Pneumonia-102,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
102,Viral Pneumonia-103,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
103,Viral Pneumonia-104,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
104,Viral Pneumonia-105,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
105,Viral Pneumonia-106,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
106,Viral Pneumonia-107,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
107,Viral Pneumonia-108,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
108,Viral Pneumonia-109,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
109,Viral Pneumonia-110,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
110,Viral Pneumonia-111,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
111,Viral Pneumonia-112,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
112,Viral Pneumonia-113,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
113,Viral Pneumonia-114,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
114,Viral Pneumonia-115,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
115,Viral Pneumonia-116,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
116,Viral Pneumonia-117,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
117,Viral Pneumonia-118,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
118,Viral Pneumonia-119,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
119,Viral Pneumonia-120,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
120,Viral Pneumonia-121,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
121,Viral Pneumonia-122,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
122,Viral Pneumonia-123,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
123,Viral Pneumonia-124,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
124,Viral Pneumonia-125,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
125,Viral Pneumonia-126,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
126,Viral Pneumonia-127,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
127,Viral Pneumonia-128,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
128,Viral Pneumonia-129,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
129,Viral Pneumonia-130,PNG,256*256,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia
